"draw","source","richness","abundance","even","hill1","hill2"
554,"feasible",9,50,0.8816,8.68835391820525,8.44594594594594
555,"feasible",9,50,0.8632,7.86722247334339,7.30994152046784
556,"feasible",9,50,0.6968,4.78838709603126,3.29815303430079
557,"feasible",9,50,0.8088,6.26939289899263,5.23012552301255
558,"feasible",9,50,0.6744,4.46557370992725,3.07125307125307
559,"feasible",9,50,0.6816,4.61534772049216,3.14070351758794
560,"feasible",9,50,0.7264,5.11624358171219,3.65497076023392
561,"feasible",9,50,0.8376,7.19258558665498,6.1576354679803
562,"feasible",9,50,0.836,6.95519077987743,6.09756097560976
563,"feasible",9,50,0.8576,7.95395276023386,7.02247191011236
564,"feasible",9,50,0.8104,6.45333312561013,5.27426160337553
565,"feasible",9,50,0.8464,7.27479636296308,6.51041666666667
566,"feasible",9,50,0.8344,7.05689382930258,6.03864734299517
567,"feasible",9,50,0.5152,3.29435456694951,2.06270627062706
568,"feasible",9,50,0.7272,5.54999968341853,3.66568914956012
569,"feasible",9,50,0.8144,6.8082899685807,5.38793103448276
570,"feasible",9,50,0.812,6.55437081373672,5.31914893617021
571,"feasible",9,50,0.8544,7.67234158640677,6.86813186813187
572,"feasible",9,50,0.8312,6.76511999138494,5.92417061611374
573,"feasible",9,50,0.8216,6.61878547918707,5.60538116591928
574,"feasible",9,50,0.8752,8.49504383462302,8.01282051282051
575,"feasible",9,50,0.8448,7.32718270378932,6.44329896907217
576,"feasible",9,50,0.7744,5.48107614304906,4.43262411347518
577,"feasible",9,50,0.8344,7.24122014057748,6.03864734299517
578,"feasible",9,50,0.7064,4.76374665165632,3.40599455040872
579,"feasible",9,50,0.7752,5.39322608762543,4.44839857651245
580,"feasible",9,50,0.8096,6.25034383231337,5.25210084033613
581,"feasible",9,50,0.7736,5.90546902075798,4.41696113074205
582,"feasible",9,50,0.824,6.84606795311766,5.68181818181818
583,"feasible",9,50,0.8144,6.83932266531143,5.38793103448276
584,"feasible",9,50,0.8224,6.73807383078005,5.63063063063063
585,"feasible",9,50,0.7832,5.79139922553851,4.61254612546125
586,"feasible",9,50,0.8368,7.54272042068145,6.12745098039216
587,"feasible",9,50,0.8456,7.2678369861994,6.47668393782383
588,"feasible",9,50,0.7328,4.76935759784741,3.74251497005988
589,"feasible",9,50,0.8536,7.82837124189777,6.83060109289617
590,"feasible",9,50,0.8488,7.38843025026951,6.61375661375661
591,"feasible",9,50,0.8136,6.58993614640772,5.36480686695279
592,"feasible",9,50,0.7968,6.24770117251642,4.92125984251969
593,"feasible",9,50,0.792,5.7835126038924,4.80769230769231
594,"feasible",9,50,0.8392,7.44312910617536,6.21890547263682
595,"feasible",9,50,0.84,7.21755790765662,6.25
596,"feasible",9,50,0.8168,6.49275186026824,5.45851528384279
597,"feasible",9,50,0.8392,7.22014298740686,6.21890547263682
598,"feasible",9,50,0.7928,6.50509972841112,4.82625482625483
599,"feasible",9,50,0.7928,6.3995371099589,4.82625482625483
600,"feasible",9,50,0.8184,6.29750090964142,5.50660792951542
601,"feasible",9,50,0.848,7.39315538048221,6.57894736842105
602,"feasible",9,50,0.7952,6.2016532670736,4.8828125
603,"feasible",9,50,0.8616,7.79235046218437,7.22543352601156
604,"feasible",9,50,0.5432,3.5859696091357,2.18914185639229
605,"feasible",9,50,0.7688,5.95300867011815,4.32525951557093
606,"feasible",9,50,0.8184,7.23700430457244,5.50660792951542
607,"feasible",9,50,0.8104,6.60912047568315,5.27426160337553
608,"feasible",9,50,0.8632,7.87255954371679,7.30994152046783
609,"feasible",9,50,0.772,5.65371334547744,4.3859649122807
610,"feasible",9,50,0.8288,6.97474627702233,5.8411214953271
611,"feasible",9,50,0.8,6.19968421786351,5
612,"feasible",9,50,0.8152,6.65617770931446,5.41125541125541
613,"feasible",9,50,0.784,6.16827512486075,4.62962962962963
614,"feasible",9,50,0.7872,6.08854834759216,4.69924812030075
615,"feasible",9,50,0.8008,6.70327961983845,5.02008032128514
616,"feasible",9,50,0.8712,8.2997913670577,7.7639751552795
617,"feasible",9,50,0.86,7.87460682357437,7.14285714285714
618,"feasible",9,50,0.7688,5.72241374160273,4.32525951557093
619,"feasible",9,50,0.7888,5.83335775029148,4.73484848484849
620,"feasible",9,50,0.7936,6.35047464317196,4.84496124031008
621,"feasible",9,50,0.7856,6.17524236702049,4.66417910447761
622,"feasible",9,50,0.8104,6.38985693245262,5.27426160337553
623,"feasible",9,50,0.8632,7.82650086286927,7.30994152046784
624,"feasible",9,50,0.7512,5.45502360429698,4.01929260450161
625,"feasible",9,50,0.7712,5.59442723644621,4.37062937062937
626,"feasible",9,50,0.6736,4.14342807954796,3.06372549019608
627,"feasible",9,50,0.8304,7.21308292881475,5.89622641509434
628,"feasible",9,50,0.8224,6.71716549125865,5.63063063063063
629,"feasible",9,50,0.784,6.31012963318211,4.62962962962963
630,"feasible",9,50,0.8416,7.30563512637547,6.31313131313131
631,"feasible",9,50,0.8224,6.74968222857783,5.63063063063063
632,"feasible",9,50,0.7208,5.34064804201305,3.58166189111748
633,"feasible",9,50,0.828,6.92988986224278,5.81395348837209
634,"feasible",9,50,0.8104,6.16372747320469,5.27426160337553
635,"feasible",9,50,0.8024,6.0347507079099,5.06072874493927
636,"feasible",9,50,0.8736,8.4412736281139,7.91139240506329
637,"feasible",9,50,0.7792,6.10091475870577,4.52898550724638
638,"feasible",9,50,0.8016,6.47210718934831,5.04032258064516
639,"feasible",9,50,0.8376,7.40962588192629,6.1576354679803
640,"feasible",9,50,0.8144,6.53886861713012,5.38793103448276
641,"feasible",9,50,0.8544,7.6302036396546,6.86813186813187
642,"feasible",9,50,0.8712,8.17530400938723,7.7639751552795
643,"feasible",9,50,0.7752,5.55676201764449,4.44839857651245
644,"feasible",9,50,0.8248,6.54910093414106,5.70776255707762
645,"feasible",9,50,0.8296,6.76583116660908,5.86854460093897
646,"feasible",9,50,0.844,7.50005660093099,6.41025641025641
647,"feasible",9,50,0.836,7.28679171535854,6.09756097560975
648,"feasible",9,50,0.7592,6.00359446129311,4.15282392026578
649,"feasible",9,50,0.8208,6.59072138158274,5.58035714285714
650,"feasible",9,50,0.7984,6.35966690402772,4.96031746031746
651,"feasible",9,50,0.8016,6.47804193821412,5.04032258064516
652,"feasible",9,50,0.8056,6.36147160650989,5.1440329218107
653,"feasible",9,50,0.7536,5.51936292602507,4.05844155844156
654,"feasible",9,50,0.8608,7.82582892752982,7.18390804597701
655,"feasible",9,50,0.8216,6.84575937211648,5.60538116591928
656,"feasible",9,50,0.768,5.77331803573266,4.31034482758621
657,"feasible",9,50,0.8248,6.70290811213018,5.70776255707762
658,"feasible",9,50,0.8192,6.4301745831001,5.53097345132743
659,"feasible",9,50,0.7088,4.72096855043926,3.43406593406593
660,"feasible",9,50,0.7568,5.33184726816153,4.11184210526316
661,"feasible",9,50,0.8528,7.49868314529964,6.79347826086956
662,"feasible",9,50,0.8008,6.20652750897052,5.02008032128514
663,"feasible",9,50,0.8712,8.29096203874588,7.7639751552795
664,"feasible",9,50,0.8408,7.19370081050761,6.28140703517588
665,"feasible",9,50,0.8464,7.37320663420593,6.51041666666667
666,"feasible",9,50,0.796,6.41216482564952,4.90196078431372
667,"feasible",9,50,0.5936,4.10435843443852,2.46062992125984
668,"feasible",9,50,0.8144,6.67676990166656,5.38793103448276
669,"feasible",9,50,0.8592,7.86266017253001,7.10227272727273
670,"feasible",9,50,0.7856,6.3853455859817,4.66417910447761
671,"feasible",9,50,0.8552,7.62252076598702,6.9060773480663
672,"feasible",9,50,0.8648,7.99598603814467,7.39644970414201
673,"feasible",9,50,0.8488,7.65284343413615,6.61375661375661
674,"feasible",9,50,0.8592,7.59754466164788,7.10227272727273
675,"feasible",9,50,0.8392,7.29265519423369,6.21890547263682
676,"feasible",9,50,0.7616,5.79141247907393,4.19463087248322
677,"feasible",9,50,0.8608,7.82347258143785,7.18390804597701
678,"feasible",9,50,0.8064,6.4478830354223,5.16528925619835
679,"feasible",9,50,0.8248,7.11315883923168,5.70776255707762
680,"feasible",9,50,0.7656,5.75629726955573,4.26621160409556
681,"feasible",9,50,0.7424,5.39939153869405,3.88198757763975
682,"feasible",9,50,0.8032,6.55685649556802,5.08130081300813
683,"feasible",9,50,0.8416,7.35491028858238,6.31313131313131
684,"feasible",9,50,0.8216,6.72621550663624,5.60538116591928
685,"feasible",9,50,0.8464,7.41321513452574,6.51041666666667
686,"feasible",9,50,0.7904,6.36155018705294,4.77099236641221
687,"feasible",9,50,0.8192,6.81185247585271,5.53097345132743
688,"feasible",9,50,0.8464,7.28720676369026,6.51041666666667
689,"feasible",9,50,0.7296,4.95312993504077,3.69822485207101
690,"feasible",9,50,0.8024,6.30562635014449,5.06072874493927
691,"feasible",9,50,0.8328,6.85239320524045,5.98086124401914
692,"feasible",9,50,0.812,6.52380545601115,5.31914893617021
693,"feasible",9,50,0.8688,8.08660494303538,7.62195121951219
694,"feasible",9,50,0.6424,3.76574429378483,2.79642058165548
695,"feasible",9,50,0.8176,6.76975703347313,5.48245614035088
696,"feasible",9,50,0.7968,6.54920956298725,4.92125984251969
697,"feasible",9,50,0.8072,6.4904420668487,5.18672199170124
698,"feasible",9,50,0.7568,5.42684172424145,4.11184210526316
699,"feasible",9,50,0.5768,3.68500857654657,2.36294896030246
700,"feasible",9,50,0.7584,5.9848507817876,4.13907284768212
701,"feasible",9,50,0.8344,7.08310257109474,6.03864734299517
702,"feasible",9,50,0.8224,6.89244133379378,5.63063063063063
703,"feasible",9,50,0.7608,5.18138154199989,4.18060200668896
704,"feasible",9,50,0.7768,5.64242361553499,4.48028673835125
705,"feasible",9,50,0.7864,6.01538988733296,4.68164794007491
706,"feasible",9,50,0.872,8.41923847797205,7.8125
707,"feasible",9,50,0.7672,5.99112939964332,4.29553264604811
708,"feasible",9,50,0.6568,4.74810491848154,2.91375291375291
709,"feasible",9,50,0.6112,4.12713523795317,2.57201646090535
710,"feasible",9,50,0.7472,5.34272794453077,3.95569620253165
711,"feasible",9,50,0.8424,7.39880606304309,6.34517766497462
712,"feasible",9,50,0.8256,7.29523218280034,5.73394495412844
713,"feasible",9,50,0.7656,5.34669312906288,4.26621160409556
714,"feasible",9,50,0.8792,8.62289804324288,8.27814569536424
715,"feasible",9,50,0.7944,6.04248979999551,4.86381322957198
716,"feasible",9,50,0.8264,7.31942599729085,5.76036866359447
717,"feasible",9,50,0.8424,7.58534969664932,6.34517766497462
718,"feasible",9,50,0.796,6.19956693351345,4.90196078431372
719,"feasible",9,50,0.8144,6.46790615726322,5.38793103448276
720,"feasible",9,50,0.8728,8.3388532545742,7.86163522012579
721,"feasible",9,50,0.812,6.95215713441227,5.31914893617021
722,"feasible",9,50,0.6968,5.25007115804339,3.29815303430079
723,"feasible",9,50,0.8744,8.28718069885502,7.96178343949045
724,"feasible",9,50,0.8024,6.07639515296935,5.06072874493927
725,"feasible",9,50,0.8208,6.76179281254264,5.58035714285714
726,"feasible",9,50,0.84,7.02794238681071,6.25
727,"feasible",9,50,0.5656,3.73076262814477,2.30202578268877
728,"feasible",9,50,0.8384,7.34527697012009,6.18811881188119
729,"feasible",9,50,0.7656,5.34669312906288,4.26621160409556
730,"feasible",9,50,0.8368,7.43283174918187,6.12745098039216
731,"feasible",9,50,0.812,6.42827211768754,5.31914893617021
732,"feasible",9,50,0.8256,7.01150550435466,5.73394495412844
733,"feasible",9,50,0.8,6.71256626396036,5
734,"feasible",9,50,0.8352,6.84881495574502,6.06796116504854
735,"feasible",9,50,0.8616,7.98206491960702,7.22543352601156
736,"feasible",9,50,0.8768,8.5634151882932,8.11688311688311
737,"feasible",9,50,0.7272,5.53465377330084,3.66568914956012
738,"feasible",9,50,0.8312,7.16422928689731,5.92417061611374
739,"feasible",9,50,0.8392,6.93205943816057,6.21890547263681
740,"feasible",9,50,0.8232,6.92220029138443,5.65610859728507
741,"feasible",9,50,0.82,6.94071818322714,5.55555555555555
742,"feasible",9,50,0.7616,5.43413966404926,4.19463087248322
743,"feasible",9,50,0.82,6.88504073300958,5.55555555555556
744,"feasible",9,50,0.6944,4.5523406799781,3.27225130890052
745,"feasible",9,50,0.6304,4.32649136571817,2.70562770562771
746,"feasible",9,50,0.82,6.6663064674097,5.55555555555556
747,"feasible",9,50,0.7504,5.64635821409359,4.00641025641026
748,"feasible",9,50,0.708,5.20068949757343,3.42465753424658
749,"feasible",9,50,0.8376,7.22280109215471,6.1576354679803
750,"feasible",9,50,0.7896,6.01144187421097,4.75285171102662
751,"feasible",9,50,0.8272,6.80991701532871,5.78703703703704
752,"feasible",9,50,0.6216,3.88051648411329,2.64270613107822
753,"feasible",9,50,0.7024,5.0485486964722,3.36021505376344
754,"feasible",9,50,0.7904,6.26839288333194,4.77099236641221
755,"feasible",9,50,0.8024,6.02093725946107,5.06072874493927
756,"feasible",9,50,0.8616,7.78080676915354,7.22543352601156
757,"feasible",9,50,0.828,6.92735996413962,5.81395348837209
758,"feasible",9,50,0.7872,6.09737190088184,4.69924812030075
759,"feasible",9,50,0.8328,6.79762042394504,5.98086124401914
760,"feasible",9,50,0.8496,7.57000828767558,6.64893617021277
761,"feasible",9,50,0.7752,5.39322608762543,4.44839857651245
762,"feasible",9,50,0.7304,5.25937093311154,3.70919881305638
763,"feasible",9,50,0.8368,7.55587530054402,6.12745098039216
764,"feasible",9,50,0.7592,5.63608727361397,4.15282392026578
765,"feasible",9,50,0.7608,5.18138154199989,4.18060200668896
766,"feasible",9,50,0.816,6.48782395730819,5.43478260869565
767,"feasible",9,50,0.5816,3.77677994510837,2.39005736137667
768,"feasible",9,50,0.6664,4.54296165691472,2.99760191846523
769,"feasible",9,50,0.6416,4.200556013418,2.79017857142857
770,"feasible",9,50,0.6712,4.27495508014709,3.04136253041363
771,"feasible",9,50,0.8112,6.57726584561022,5.29661016949153
772,"feasible",9,50,0.8496,7.65591198252723,6.64893617021277
773,"feasible",9,50,0.8376,6.85471642240784,6.1576354679803
774,"feasible",9,50,0.8192,6.29646176884074,5.53097345132743
775,"feasible",9,50,0.8024,5.96796256661982,5.06072874493927
776,"feasible",9,50,0.8568,7.86752174345485,6.98324022346369
777,"feasible",9,50,0.836,7.09164654732967,6.09756097560975
778,"feasible",9,50,0.8592,7.95845117252418,7.10227272727273
779,"feasible",9,50,0.8232,6.38843867308327,5.65610859728507
780,"feasible",9,50,0.8432,7.32908815696233,6.37755102040816
781,"feasible",9,50,0.8304,6.69845890823921,5.89622641509434
782,"feasible",9,50,0.8456,7.49299175532149,6.47668393782383
783,"feasible",9,50,0.7744,5.97610377788493,4.43262411347518
784,"feasible",9,50,0.8032,6.37196098516278,5.08130081300813
785,"feasible",9,50,0.8192,6.73807728828095,5.53097345132743
786,"feasible",9,50,0.8136,6.46434215543295,5.36480686695279
787,"feasible",9,50,0.8136,6.52880662443045,5.36480686695279
788,"feasible",9,50,0.6592,4.40255149498404,2.93427230046948
789,"feasible",9,50,0.816,6.25058159616226,5.43478260869565
790,"feasible",9,50,0.8184,6.66282007874351,5.50660792951542
791,"feasible",9,50,0.8336,7.06280037972988,6.00961538461539
792,"feasible",9,50,0.8416,7.3983846584895,6.31313131313131
793,"feasible",9,50,0.8656,7.95174989132998,7.44047619047619
794,"feasible",9,50,0.76,5.3215855082011,4.16666666666667
795,"feasible",9,50,0.792,6.33291539657057,4.80769230769231
796,"feasible",9,50,0.8464,7.51812739673622,6.51041666666667
797,"feasible",9,50,0.8096,6.39852444333934,5.25210084033613
798,"feasible",9,50,0.8352,7.21861249936871,6.06796116504854
799,"feasible",9,50,0.8688,8.24326395980028,7.62195121951219
800,"feasible",9,50,0.8144,6.60988000919306,5.38793103448276
801,"feasible",9,50,0.8152,6.76447196454861,5.41125541125541
802,"feasible",9,50,0.8232,6.6816005448537,5.65610859728507
803,"feasible",9,50,0.8472,7.22958057412486,6.54450261780105
804,"feasible",9,50,0.8496,7.67851530655305,6.64893617021276
805,"feasible",9,50,0.8048,6.21236731080363,5.12295081967213
806,"feasible",9,50,0.744,5.72090648274878,3.90625
807,"feasible",9,50,0.8008,6.24196052430929,5.02008032128514
808,"feasible",9,50,0.8664,8.09052212701673,7.48502994011976
809,"feasible",9,50,0.8048,6.0004891528372,5.12295081967213
810,"feasible",9,50,0.7856,5.7632666118873,4.66417910447761
811,"feasible",9,50,0.8456,7.76131043722676,6.47668393782384
812,"feasible",9,50,0.8616,7.99056529283899,7.22543352601156
813,"feasible",9,50,0.8032,6.37196098516278,5.08130081300813
814,"feasible",9,50,0.8416,7.39481950925548,6.31313131313131
815,"feasible",9,50,0.8552,7.63492148009934,6.9060773480663
816,"feasible",9,50,0.8504,7.55858155388964,6.68449197860962
817,"feasible",9,50,0.8344,6.79630807118093,6.03864734299517
818,"feasible",9,50,0.8408,7.19906285444142,6.28140703517588
819,"feasible",9,50,0.7648,5.9843966963917,4.25170068027211
820,"feasible",9,50,0.7248,5.07815260543655,3.63372093023256
821,"feasible",9,50,0.828,7.01584079680676,5.81395348837209
822,"feasible",9,50,0.7224,5.33155270761491,3.60230547550432
823,"feasible",9,50,0.7072,4.84202360704559,3.41530054644809
824,"feasible",9,50,0.8336,7.05522391982244,6.00961538461538
825,"feasible",9,50,0.828,6.71434290309319,5.81395348837209
826,"feasible",9,50,0.7944,6.43943975597421,4.86381322957198
827,"feasible",9,50,0.6168,4.38455757015943,2.60960334029228
828,"feasible",9,50,0.872,8.26612002144115,7.8125
829,"feasible",9,50,0.8776,8.54495196034359,8.16993464052288
830,"feasible",9,50,0.8552,7.55317001613777,6.9060773480663
831,"feasible",9,50,0.8384,7.24611595257952,6.18811881188119
832,"feasible",9,50,0.8208,6.50627548021453,5.58035714285714
833,"feasible",9,50,0.7408,5.69460984035417,3.85802469135802
834,"feasible",9,50,0.8184,6.54608294535082,5.50660792951542
835,"feasible",9,50,0.8072,6.75812863449632,5.18672199170125
836,"feasible",9,50,0.8792,8.64763506647346,8.27814569536424
837,"feasible",9,50,0.8368,7.19820513992836,6.12745098039216
838,"feasible",9,50,0.8264,6.71841653547767,5.76036866359447
839,"feasible",9,50,0.7768,6.0611695574321,4.48028673835125
840,"feasible",9,50,0.7968,6.53805600061986,4.92125984251969
841,"feasible",9,50,0.72,5.28504978278752,3.57142857142857
842,"feasible",9,50,0.8424,7.29950024281983,6.34517766497462
843,"feasible",9,50,0.8504,7.42823878587024,6.68449197860962
844,"feasible",9,50,0.808,6.48703280741676,5.20833333333333
845,"feasible",9,50,0.7688,5.73239391600881,4.32525951557093
846,"feasible",9,50,0.7648,5.95209940934463,4.25170068027211
847,"feasible",9,50,0.7952,6.27381159265037,4.8828125
848,"feasible",9,50,0.8168,6.84151202231285,5.45851528384279
849,"feasible",9,50,0.8392,6.92750687045438,6.21890547263682
850,"feasible",9,50,0.864,7.77176722571865,7.35294117647059
851,"feasible",9,50,0.824,6.40268041063852,5.68181818181818
852,"feasible",9,50,0.732,4.64678472918562,3.73134328358209
853,"feasible",9,50,0.7576,5.30160178765967,4.12541254125412
854,"feasible",9,50,0.764,6.22006500755162,4.23728813559322
855,"feasible",9,50,0.8144,6.62942649911094,5.38793103448276
856,"feasible",9,50,0.8424,7.00837733669808,6.34517766497462
857,"feasible",9,50,0.7528,5.36356916721593,4.0453074433657
858,"feasible",9,50,0.7976,6.18019591569413,4.94071146245059
859,"feasible",9,50,0.8064,6.29487321387366,5.16528925619835
860,"feasible",9,50,0.8368,7.13358110839388,6.12745098039216
861,"feasible",9,50,0.8,6.65104917290754,5
862,"feasible",9,50,0.8,6.09874436115076,5
863,"feasible",9,50,0.7768,5.99865871861034,4.48028673835125
864,"feasible",9,50,0.7656,5.68623665500191,4.26621160409556
865,"feasible",9,50,0.7968,6.57013940921028,4.92125984251969
866,"feasible",9,50,0.8304,7.21440982552501,5.89622641509434
867,"feasible",9,50,0.6808,4.64359425028522,3.1328320802005
868,"feasible",9,50,0.8088,6.76447196454861,5.23012552301255
869,"feasible",9,50,0.7048,5.05147811187601,3.38753387533875
870,"feasible",9,50,0.8264,6.97709642897973,5.76036866359447
871,"feasible",9,50,0.7344,5.26100372421865,3.76506024096386
872,"feasible",9,50,0.8792,8.60564754120393,8.27814569536424
873,"feasible",9,50,0.788,6.04360135796822,4.71698113207547
874,"feasible",9,50,0.8704,8.27571562053805,7.71604938271605
875,"feasible",9,50,0.8456,7.45863819363157,6.47668393782383
876,"feasible",9,50,0.8752,8.40785292705853,8.01282051282051
877,"feasible",9,50,0.7888,6.40840295280831,4.73484848484849
878,"feasible",9,50,0.8192,6.68265090165104,5.53097345132743
879,"feasible",9,50,0.8088,6.87758082397648,5.23012552301255
880,"feasible",9,50,0.8408,7.07983850105297,6.28140703517588
881,"feasible",9,50,0.8048,6.92913039668859,5.12295081967213
882,"feasible",9,50,0.8136,7.00362612423133,5.36480686695279
883,"feasible",9,50,0.8304,6.85432600688817,5.89622641509434
884,"feasible",9,50,0.8056,6.45576661532486,5.1440329218107
885,"feasible",9,50,0.8736,8.42364393050726,7.91139240506329
886,"feasible",9,50,0.8728,8.33668527759631,7.86163522012579
887,"feasible",9,50,0.8208,6.64112938224131,5.58035714285714
888,"feasible",9,50,0.856,7.9319598501255,6.94444444444444
889,"feasible",9,50,0.776,6.00830276088093,4.46428571428571
890,"feasible",9,50,0.8224,6.74982883046844,5.63063063063063
891,"feasible",9,50,0.7248,4.96268119196747,3.63372093023256
892,"feasible",9,50,0.856,7.91815020203673,6.94444444444444
893,"feasible",9,50,0.7144,5.43367431263029,3.50140056022409
894,"feasible",9,50,0.8432,7.43625856229836,6.37755102040816
895,"feasible",9,50,0.764,5.92187149024463,4.23728813559322
896,"feasible",9,50,0.8064,6.29487321387366,5.16528925619835
897,"feasible",9,50,0.8312,7.26332935593259,5.92417061611374
898,"feasible",9,50,0.8328,6.93595947561659,5.98086124401914
899,"feasible",9,50,0.8168,6.35673342170342,5.4585152838428
900,"feasible",9,50,0.8288,6.96117494349388,5.8411214953271
901,"feasible",9,50,0.7216,4.76116520374996,3.59195402298851
902,"feasible",9,50,0.8768,8.47009888731753,8.11688311688312
903,"feasible",9,50,0.7368,5.31634902102139,3.79939209726444
904,"feasible",9,50,0.8576,7.56972033458211,7.02247191011236
905,"feasible",9,50,0.736,5.49057906668166,3.78787878787879
906,"feasible",9,50,0.7488,5.38040350279439,3.98089171974522
907,"feasible",9,50,0.7896,6.03522507393583,4.75285171102662
908,"feasible",9,50,0.8456,7.26226970891538,6.47668393782384
909,"feasible",9,50,0.7864,5.78836050146335,4.68164794007491
910,"feasible",9,50,0.8192,6.66244059282415,5.53097345132743
911,"feasible",9,50,0.8192,6.81348037396955,5.53097345132743
912,"feasible",9,50,0.8312,7.24871126083427,5.92417061611374
913,"feasible",9,50,0.8288,7.04403270183356,5.8411214953271
914,"feasible",9,50,0.7808,6.00791509650983,4.56204379562044
915,"feasible",9,50,0.7536,5.04766548722203,4.05844155844156
916,"feasible",9,50,0.836,7.11315883923168,6.09756097560976
917,"feasible",9,50,0.7592,5.56147161275558,4.15282392026578
918,"feasible",9,50,0.832,7.28021885393612,5.95238095238095
919,"feasible",9,50,0.768,5.50311552094058,4.31034482758621
920,"feasible",9,50,0.8224,6.73186857157639,5.63063063063063
921,"feasible",9,50,0.816,6.50697861680064,5.43478260869565
922,"feasible",9,50,0.828,7.10559185206921,5.81395348837209
923,"feasible",9,50,0.852,7.5667914083695,6.75675675675676
924,"feasible",9,50,0.8768,8.54958493303075,8.11688311688312
925,"feasible",9,50,0.8032,6.52146969099815,5.08130081300813
926,"feasible",9,50,0.8112,6.21236731080363,5.29661016949153
927,"feasible",9,50,0.84,7.20444538237182,6.25
928,"feasible",9,50,0.804,6.71046359348277,5.10204081632653
929,"feasible",9,50,0.8016,5.99111568905958,5.04032258064516
930,"feasible",9,50,0.7136,5.43562046694103,3.49162011173184
931,"feasible",9,50,0.8032,6.83558734533709,5.08130081300813
932,"feasible",9,50,0.8768,8.56639718763086,8.11688311688312
933,"feasible",9,50,0.8648,8.13700823946794,7.39644970414201
934,"feasible",9,50,0.824,6.61478739472788,5.68181818181818
935,"feasible",9,50,0.808,6.51778351403068,5.20833333333333
936,"feasible",9,50,0.7152,5.13475300093772,3.51123595505618
937,"feasible",9,50,0.8304,7.16076058564901,5.89622641509434
938,"feasible",9,50,0.8296,6.73696199172897,5.86854460093897
939,"feasible",9,50,0.824,6.61148763417736,5.68181818181818
940,"feasible",9,50,0.5928,3.73274890206745,2.45579567779961
941,"feasible",9,50,0.812,6.5703945761922,5.31914893617021
942,"feasible",9,50,0.8264,6.65617770931446,5.76036866359447
943,"feasible",9,50,0.8272,7.15563386630821,5.78703703703704
944,"feasible",9,50,0.8416,7.38161019737341,6.31313131313131
945,"feasible",9,50,0.8072,6.46639526126344,5.18672199170124
946,"feasible",9,50,0.7944,6.40468663969995,4.86381322957198
947,"feasible",9,50,0.8032,6.19968421786351,5.08130081300813
948,"feasible",9,50,0.8632,7.95683528191804,7.30994152046784
949,"feasible",9,50,0.7456,5.44985379725999,3.93081761006289
950,"feasible",9,50,0.856,7.81643350872041,6.94444444444444
951,"feasible",9,50,0.7984,6.12249132127997,4.96031746031746
952,"feasible",9,50,0.84,7.09247066743743,6.25
953,"feasible",9,50,0.7592,5.41639858194235,4.15282392026578
954,"feasible",9,50,0.8416,7.05773470562339,6.31313131313131
955,"feasible",9,50,0.8136,6.73741297620487,5.36480686695279
956,"feasible",9,50,0.8296,7.20442889513793,5.86854460093897
957,"feasible",9,50,0.8024,6.59562871824827,5.06072874493927
958,"feasible",9,50,0.7856,6.00481368370369,4.66417910447761
959,"feasible",9,50,0.8112,6.53992944133675,5.29661016949153
960,"feasible",9,50,0.8136,6.72984550615192,5.36480686695279
961,"feasible",9,50,0.744,5.17043619600101,3.90625
962,"feasible",9,50,0.8504,7.42600215361117,6.68449197860962
963,"feasible",9,50,0.7256,4.94350253289451,3.64431486880467
964,"feasible",9,50,0.8216,6.78211390316612,5.60538116591928
965,"feasible",9,50,0.8616,7.88269290240558,7.22543352601156
966,"feasible",9,50,0.776,5.74146138993416,4.46428571428571
967,"feasible",9,50,0.7928,5.98149923408839,4.82625482625483
968,"feasible",9,50,0.8376,7.19258558665498,6.1576354679803
969,"feasible",9,50,0.8552,7.83552585220795,6.9060773480663
970,"feasible",9,50,0.8416,7.0980272559617,6.31313131313131
971,"feasible",9,50,0.7176,4.62188223201865,3.54107648725212
972,"feasible",9,50,0.7528,5.40310838395619,4.0453074433657
973,"feasible",9,50,0.804,6.54019318816345,5.10204081632653
974,"feasible",9,50,0.7704,6.11943570037863,4.35540069686411
975,"feasible",9,50,0.8096,6.40919945471092,5.25210084033613
976,"feasible",9,50,0.7616,6.10516420705459,4.19463087248322
977,"feasible",9,50,0.7688,5.35767932316961,4.32525951557093
978,"feasible",9,50,0.8384,7.2516708463465,6.18811881188119
979,"feasible",9,50,0.8392,7.08283313925012,6.21890547263682
980,"feasible",9,50,0.7656,6.28324910213287,4.26621160409556
981,"feasible",9,50,0.8408,6.98961504974916,6.28140703517588
982,"feasible",9,50,0.6624,4.45387111500883,2.96208530805687
983,"feasible",9,50,0.788,5.98305473872854,4.71698113207547
984,"feasible",9,50,0.6912,5.05041642150833,3.23834196891192
985,"feasible",9,50,0.88,8.70550563296124,8.33333333333333
986,"feasible",9,50,0.728,5.52699673753994,3.67647058823529
987,"feasible",9,50,0.7248,5.39823465021365,3.63372093023256
988,"feasible",9,50,0.8472,7.50744069777672,6.54450261780105
989,"feasible",9,50,0.82,6.56998596128656,5.55555555555556
990,"feasible",9,50,0.8032,6.40508384475365,5.08130081300813
991,"feasible",9,50,0.8376,7.04162920646305,6.1576354679803
992,"feasible",9,50,0.7976,6.04950413193328,4.94071146245059
993,"feasible",9,50,0.8256,6.75485655479425,5.73394495412844
